fitness_max,fitness_min,fitness_prom,desv_std,tiempo_gen_seg,generacion,metodo,n_generaciones,tam_poblacion,mejor_x_gen,mejor_cromosoma_gen,repeticion
0.9960332440875397,0.9951821174258981,0.9959480421919163,0.0002553082691996032,6.413459777832031e-05,18,torneo,20,10,1071610072,111111110111110111100011011000,1
0.9960332440875397,0.9960330656286214,0.9960332262416479,5.353767549287625e-08,6.246566772460938e-05,19,torneo,20,10,1071610072,111111110111110111100011011000,1
0.9960332440875397,0.9960332440875397,0.9960332440875398,0.0,6.341934204101562e-05,20,torneo,20,10,1071610072,111111110111110111100011011000,1
0.9404329832069072,0.00014609616726662944,0.4037850120029969,0.27109027706992095,8.630752563476562e-05,1,torneo,20,10,1041271055,111110000100001000100100001111,2
0.9404329832069072,0.41055144222562157,0.6662871381148954,0.1915036815386502,6.628036499023438e-05,2,torneo,20,10,1041271055,111110000100001000100100001111,2
0.9404332017713184,0.6015373672413542,0.7761094570991934,0.16456308308455778,6.699562072753906e-05,3,torneo,20,10,1041271176,111110000100001000100110001000,2
0.9404332017713184,0.9404329832069072,0.9404330487762305,1.0015879587135445e-07,6.508827209472656e-05,4,torneo,20,10,1041271176,111110000100001000100110001000,2
0.9404332144155414,0.9404329705626857,0.9404331362019954,1.0856268398808985e-07,6.699562072753906e-05,5,torneo,20,10,1041271183,111110000100001000100110001111,2
0.9404332144155414,0.9404332017713184,0.9404332131511192,3.7932669005869e-09,7.009506225585938e-05,6,torneo,20,10,1041271183,111110000100001000100110001111,2
0.9404332144155414,0.8844696838574673,0.9348368613597341,0.016789059167422238,6.723403930664062e-05,7,torneo,20,10,1041271183,111110000100001000100110001111,2
0.9404332144155414,0.779813267180145,0.9243712196920019,0.04818598417061892,6.270408630371094e-05,8,torneo,20,10,1041271183,111110000100001000100110001111,2
0.9404332144155414,0.9404332144155414,0.9404332144155415,0.0,6.318092346191406e-05,9,torneo,20,10,1041271183,111110000100001000100110001111,2
0.9404332144155414,0.9404332144155414,0.9404332144155415,0.0,6.818771362304688e-05,10,torneo,20,10,1041271183,111110000100001000100110001111,2
0.9404623469308575,0.9404332144155414,0.9404361276670731,8.739754594833115e-06,6.365776062011719e-05,11,torneo,20,10,1041287311,111110000100001100100010001111,2
0.9404623469308575,0.9404332144155414,0.9404448674216678,1.4271959489657246e-05,6.103515625e-05,12,torneo,20,10,1041287311,111110000100001100100010001111,2
0.9404623469308575,0.9404332144155414,0.9404594336793259,8.739754594833115e-06,6.0558319091796875e-05,13,torneo,20,10,1041287311,111110000100001100100010001111,2
0.9404623469308575,0.9404623469308575,0.9404623469308575,0.0,6.818771362304688e-05,14,torneo,20,10,1041287311,111110000100001100100010001111,2
0.9404623469308575,0.7136566423743886,0.9177817764752106,0.06804171136694066,7.176399230957031e-05,15,torneo,20,10,1041287311,111110000100001100100010001111,2
0.9710607898469392,0.8076529281383316,0.9302412493432131,0.04186872110530217,6.4849853515625e-05,16,torneo,20,10,1058091143,111111000100010011000010000111,2
0.9710607898469392,0.9404623469308575,0.9465819580513187,0.012227215814601781,6.747245788574219e-05,17,torneo,20,10,1058091143,111111000100010011000010000111,2
0.9710607898469392,0.9404623324800931,0.9570773714591627,0.014442365207442161,6.318092346191406e-05,18,torneo,20,10,1058091143,111111000100010011000010000111,2
0.9710608045309037,0.9710119222283546,0.9710314780859826,2.3935950667021643e-05,6.67572021484375e-05,19,torneo,20,10,1058091151,111111000100010011000010001111,2
